"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MEG3",9.20037177786267e-13,-0.562078031735343,1,1,3.09997326683305e-08
"RPL31",6.94997014927796e-10,-1.90303189722865,0.301,0.734,2.34172294209772e-05
"PCSK1N",3.96432372130677e-09,1.65610675612925,0.671,0.281,0.00013357392346571
"RPL32",1.98556820280147e-07,-1.870684001118,0.164,0.547,0.00669017350251929
"RPS27",2.19324758608679e-07,-1.66267554491945,0.329,0.669,0.00738992841656082
"CHD5",8.21199869652318e-07,1.06216559968567,0.877,0.662,0.0276695084080652
"RPL26",9.70707533655336e-07,-2.30236958978125,0.096,0.432,0.0327070196389829
"RPL34",2.52474600028217e-06,-1.37490603614921,0.384,0.698,0.0850687917335073
"GRIN1",4.39864986705093e-06,0.796606018858914,0.945,0.691,0.148208108620414
"SORL1",2.0415442871878e-05,-0.833253901194107,0.671,0.871,0.687877932125056
"UQCRB",2.18021373696248e-05,-1.28840544760797,0.356,0.633,0.734601216532138
"UBR3",2.46811283894142e-05,-1.54597526681174,0.219,0.511,0.831605939952922
"NTM",2.94668736782208e-05,-0.853846141732973,0.685,0.871,0.992856841713972
"KIAA0100",3.44398139832287e-05,2.81956793337172,0.233,0.05,1
"RPS18",3.64236715315823e-05,-1.5305351517838,0.151,0.446,1
"BOLA3",4.19566746562322e-05,-2.44412958598316,0.068,0.317,1
"AC016831.7",4.54874934068776e-05,2.86460695230095,0.233,0.05,1
"CLU",4.78514885166286e-05,0.719645841778042,0.849,0.698,1
"ANKRD36",5.95008996507944e-05,1.0460620090778,0.603,0.36,1
"RPS25",6.53781672804128e-05,-1.26856073528921,0.274,0.576,1
"NDUFB2",6.71973841500023e-05,-1.49404594233163,0.137,0.41,1
"TTN-AS1",7.54857769781702e-05,2.41387433530902,0.247,0.065,1
"TGFBR3L",7.82975051854782e-05,2.47272402588432,0.205,0.036,1
"RBFOX2",9.55608636850383e-05,-0.966504978642976,0.37,0.655,1
"TBC1D32",9.79623245783585e-05,-3.22485941270347,0.014,0.216,1
"ALDOA",0.000107363460140432,1.2028214933329,0.658,0.561,1
"RPS12",0.000124643710941575,-5.51619199245436,0,0.18,1
"RP3-525N10.2",0.00013275639541105,-1.3574664768454,0.329,0.568,1
"MT-CYB",0.000152134177689577,0.886004653410416,0.973,0.892,1
"MT-ND4",0.000168635708346869,0.690171740150406,0.986,0.964,1
"SEC62",0.000169728872660358,-0.879971664158976,0.479,0.705,1
"GAP43",0.000174753687259393,-0.723079964526434,0.507,0.727,1
"AIFM3",0.00018284606833259,-1.74932535334207,0.137,0.381,1
"MINOS1",0.000188568791096506,-0.958388355431849,0.219,0.504,1
"RPS16",0.00019758427723537,-1.92878481562271,0.068,0.295,1
"VSTM2A",0.000201607034417879,2.06021216513462,0.274,0.086,1
"MT-ATP6",0.000205207980337941,0.748926901680044,0.959,0.885,1
"GAB1",0.0002160989588396,5.27172947774893,0.096,0,1
"NUDCD2",0.000227690044003571,-2.93275577939983,0.027,0.223,1
"EID1",0.000238761591798542,-1.03303948267245,0.301,0.568,1
"NDUFS3",0.000252854225276048,-1.88109885769501,0.082,0.309,1
"PGP",0.000260999179148299,0.958761586289881,0.616,0.381,1
"FYN",0.000311549393013938,-2.23319186213802,0.055,0.259,1
"GOLGA8B",0.000341766533868111,-0.745379679764668,0.616,0.82,1
"RP11-701H24.9",0.000343178190808857,1.50024526277938,0.329,0.129,1
"RP11-544A12.8",0.000358674347818746,2.92922679278418,0.151,0.022,1
"PWAR6",0.000369174407920118,-0.543200021094042,0.849,0.921,1
"DCLK1",0.000414375221166301,-0.682231454149005,0.712,0.856,1
"GPR180",0.000428620793654322,1.7624245741785,0.274,0.094,1
"NFIX",0.000428768802562951,0.69622612820861,0.562,0.302,1
"YJEFN3",0.000482884609447448,1.14228730299184,0.356,0.137,1
"GBA2",0.000485859245503837,-2.0853532730872,0.082,0.288,1
"ABCA5",0.000497981206337364,-0.80972647871395,0.425,0.683,1
"APBA2",0.000543793434527873,-0.748894999377433,0.356,0.604,1
"CCDC85B",0.000609082644427526,0.80775566995695,0.575,0.324,1
"PPL",0.000634889819272587,5.3342433491137,0.082,0,1
"TXN",0.000677741102487254,-2.43324479270553,0.055,0.237,1
"BRAF",0.000677861934529513,1.70113729609161,0.247,0.079,1
"TRANK1",0.000719442276473844,-1.23567531546385,0.041,0.23,1
"TOR2A",0.000730228580166164,2.91847689027717,0.123,0.014,1
"ZNF414",0.000746677874535434,2.76017571664862,0.123,0.014,1
"RPS7",0.000780558990670455,-1.24962404857361,0.164,0.388,1
"KPNA6",0.000880391455197961,-1.11419331328058,0.219,0.46,1
"ICE1",0.000931558664876881,1.75597853765766,0.274,0.101,1
"RPL24",0.000933001778723071,-1.42605464716226,0.178,0.396,1
"SLIT3",0.000943306637678977,-2.1483215857394,0.068,0.252,1
"RPL7",0.000952600271331124,-1.48541165492144,0.151,0.374,1
"LY6H",0.000971281735632609,0.864597047553274,0.616,0.41,1
"CXorf23",0.000981858757354858,-4.98763258684813,0,0.137,1
"MT-ND3",0.00100579417014524,0.597414502964922,0.932,0.827,1
"VAT1L",0.00101089574268456,-1.0290739032999,0.301,0.54,1
"CSTF3",0.00103015968060472,-1.2898219511842,0.205,0.439,1
"SAT1",0.0010301831605355,-0.678366364057264,0.63,0.813,1
"RPL13A",0.00107681680776511,-0.794633337762452,0.356,0.576,1
"BCYRN1",0.00108338410555269,-0.557080790297815,0.712,0.921,1
"ZBTB43",0.00109229334893298,-1.52476162833092,0.123,0.331,1
"SPAG9",0.00112310068859409,1.19714074609073,0.425,0.237,1
"NRBP2",0.00117035898677172,-0.999154893247659,0.178,0.396,1
"RPS15A",0.00120193971577043,-2.29706824650447,0.041,0.209,1
"CDK14",0.00123132981405372,-0.964016975683885,0.137,0.367,1
"CWC25",0.00123369957364168,-2.05091350160859,0.068,0.252,1
"PCYOX1L",0.00123892538686747,-2.28216889842503,0.027,0.187,1
"BCL6",0.00123904967465131,1.06320004100728,0.329,0.144,1
"C2orf42",0.00125497611990345,4.11050322431208,0.096,0.007,1
"FER",0.00128506242477231,1.73217731304333,0.26,0.101,1
"TARBP1",0.00132255495589121,-0.889392270408316,0.26,0.525,1
"MT-CO3",0.00134152737809663,0.565180537783706,0.973,0.986,1
"CTSD",0.00139247717550455,1.05308620605971,0.466,0.281,1
"RBM48",0.00142813157829535,1.43930126134061,0.274,0.108,1
"MT-ND2",0.00149731745674548,0.666032643515952,0.918,0.791,1
"RP11-161M6.2",0.00150494245059425,-0.77447435209248,0.808,0.885,1
"NARF",0.00155518727650919,-1.09325544543718,0.151,0.374,1
"RASL10A",0.00163299804359908,1.42597249248696,0.329,0.144,1
"RPL35A",0.00166183967905818,-1.06077918717761,0.205,0.439,1
"METTL12",0.00166840524549724,1.34258969519272,0.342,0.151,1
"PRNP",0.0017092631749429,0.625092291543865,0.781,0.619,1
"RPL36",0.00171928546038603,-1.14499920532509,0.233,0.475,1
"C6orf48",0.00180359950586676,-3.38770997559071,0.014,0.151,1
"TPGS1",0.00186807562964703,4.81357369444513,0.068,0,1
"ARPP21",0.00188750979897729,0.513676110444842,0.89,0.727,1
"PLCG2",0.00194790001331099,1.56042288659337,0.247,0.094,1
"ZFHX2",0.00198266111899973,-1.18500919581179,0.082,0.266,1
"ARGLU1",0.00200613574713289,-0.575875154122688,0.753,0.849,1
"RIMS2",0.00204261299691014,-0.703002311265146,0.562,0.719,1
"OR51E2",0.00214550644422165,2.43113717659119,0.11,0.014,1
"RFX5",0.00215547318804748,2.58994569617609,0.137,0.029,1
"CSRNP2",0.00224654111079405,-1.66264039010103,0.082,0.259,1
"FUS",0.00225479569342301,0.658657738828395,0.658,0.504,1
"EIF1",0.00227233229146046,-1.04136283437488,0.342,0.54,1
"ADCY5",0.00230276931191875,2.04786726934766,0.178,0.05,1
"LMBRD2",0.00231793263693109,1.38956788648074,0.384,0.209,1
"FAM66C",0.00239374705269994,-3.57490691573068,0.014,0.144,1
"RPL4",0.00241886849648141,-1.1765149586196,0.205,0.403,1
"LYRM9",0.0024713604263883,-1.05669289827028,0.068,0.245,1
"PRRT1",0.0024987429616492,0.925966320562655,0.466,0.266,1
"CEP44",0.00254146971788887,2.37778347858592,0.123,0.022,1
"UBR4",0.00260121039658902,-1.06861536532659,0.151,0.367,1
"RPS28",0.00262179593215062,-0.630784311728433,0.493,0.712,1
"B3GAT2",0.00262261849256578,-0.931849132754209,0.26,0.482,1
"PAK1IP1",0.002682073675578,-4.70086744756725,0,0.115,1
"HLCS",0.002682073675578,-4.46746381414477,0,0.115,1
"DNM1",0.00270547077415086,0.379445052433983,0.863,0.727,1
"ARL2",0.00271148791533599,1.58810685400327,0.315,0.151,1
"TPT1",0.00272094319300869,-1.09937153378359,0.233,0.446,1
"ANKS1B",0.0027415515940896,-0.559039342639445,0.685,0.849,1
"SON",0.00279743165286362,-0.3920271775987,0.712,0.827,1
"MT-ND1",0.00280088137866212,0.633703560475189,0.918,0.871,1
"OXA1L",0.00280569131440651,1.31188524407384,0.288,0.122,1
"ALDH3A2",0.00289000478877838,1.41815534381583,0.247,0.094,1
"ATP5J",0.00296064597293218,-1.19868135118815,0.233,0.424,1
"PIP4K2B",0.00297114764703033,0.957208491154491,0.397,0.216,1
"AK9",0.0030871830782678,-1.71490543683361,0.027,0.173,1
"MGST3",0.00309342109031611,-0.824568765283143,0.356,0.568,1
"METTL14",0.00310104810427232,-2.58789986901655,0.027,0.165,1
"RPS23",0.00311228720497175,-1.2027091160025,0.123,0.317,1
"LL22NC03-2H8.5",0.00318560510977149,1.22838064493584,0.329,0.158,1
"CMIP",0.00324272022188686,0.921520819500981,0.548,0.388,1
"ERP44",0.0033202249017853,-1.61872243678161,0.11,0.281,1
"FAHD2A",0.00341337270167765,-1.09941142486263,0.151,0.36,1
"FBXO16",0.00341906090739502,-3.60764627707981,0.014,0.137,1
"C20orf166-AS1",0.00342267741496774,-2.29143584590556,0.041,0.187,1
"EXOC7",0.00349359084438152,-1.04105358551823,0.178,0.374,1
"MRPS33",0.00355153890561396,-2.27163880888256,0.027,0.165,1
"RAB3GAP2",0.00355451841517173,-1.25556388123336,0.192,0.396,1
"PART1",0.00359024194729843,-0.861115136200632,0.26,0.475,1
"FAM228B",0.00362220059960112,-2.17239157513581,0.055,0.209,1
"PDCD5",0.00365584703870565,-1.46541221433875,0.11,0.295,1
"BAIAP3",0.00369262279248036,1.28974023241165,0.315,0.144,1
"ATP2A2",0.00370259581339404,-0.793952245619189,0.37,0.59,1
"YWHAG",0.0037853870452322,0.451996688320924,0.781,0.647,1
"SDCBP",0.00378874996857855,1.1457432708765,0.37,0.209,1
"CABP1",0.0038225494727084,-0.381801423340952,0.959,0.964,1
"SESTD1",0.00386649235077728,-1.17507981454568,0.178,0.374,1
"VWA3A",0.00386974320429769,0.864845687751845,0.562,0.396,1
"LRMP",0.00391497036803566,3.08148977509469,0.082,0.007,1
"POP5",0.00402494782907566,-2.62222847842001,0.014,0.137,1
"CCDC24",0.0040615599265038,-2.19182816218047,0.055,0.201,1
"EIF3K",0.00408904803995674,-1.77460994808958,0.068,0.23,1
"AL354822.1",0.00410849679946637,2.5933443703411,0.082,0.007,1
"HINT1",0.00415456836821693,-0.833499156388024,0.288,0.504,1
"ITGB1BP1",0.0041607708852512,-1.05944880614796,0.178,0.381,1
"TMEM246",0.00419333931403492,-1.21122585670653,0.164,0.36,1
"MPC1",0.0042261944443826,-1.69056840399355,0.055,0.209,1
"HSD17B12",0.00424534094742006,-2.28080021556451,0.041,0.18,1
"METAP2",0.00435568245891266,-0.869998469058978,0.137,0.331,1
"NAGPA",0.00442957834863403,-1.21475872085954,0.233,0.417,1
"GRASP",0.00457820846879131,-2.33898754019736,0.041,0.18,1
"ELK1",0.00472374835798462,1.72568242114032,0.219,0.086,1
"EIF4H",0.00472954653004302,-1.42189459960559,0.068,0.23,1
"WDR61",0.00490380509782392,-1.29878814237314,0.123,0.295,1
"SYS1",0.00491163314738897,2.86555665097234,0.096,0.014,1
"IDH3B",0.00499631238654288,-1.97052268504089,0.041,0.18,1
"ESF1",0.00500086176566893,-0.725441375091677,0.521,0.705,1
"HNRNPC",0.0050062529523901,1.15466834730503,0.411,0.245,1
"MYL5",0.0052019962377246,-4.46910968616059,0,0.101,1
"UBE3B",0.00524003879195697,-1.67619091178449,0.068,0.223,1
"DHRS7",0.00524523945551276,-3.07454773349068,0.014,0.129,1
"CTC-444N24.11",0.00524804013673405,-1.18381307688097,0.096,0.273,1
"RPL9",0.00529092075471597,-0.978148964125682,0.151,0.345,1
"NACA",0.00530618216129437,-1.08313168639422,0.247,0.424,1
"DAPK3",0.00535792816562322,-2.84007929847396,0.027,0.151,1
"BAIAP2",0.00546348202229023,-0.650245976783036,0.507,0.683,1
"DTX3",0.00547888784893385,0.824494262953142,0.507,0.36,1
"MED10",0.00548988026982724,-1.01121921430748,0.233,0.424,1
"GAS2L1",0.00551473555950577,1.61144184477492,0.288,0.137,1
"FAXDC2",0.00552927503444265,4.64055499363436,0.055,0,1
"MED20",0.00552927503444265,4.4548762760286,0.055,0,1
"VPS37D",0.00552927503444265,4.58880405865363,0.055,0,1
"TEP1",0.00552927503444265,5.36195486680799,0.055,0,1
"KIF26A",0.00552927503444265,4.85873942872067,0.055,0,1
"SRP14-AS1",0.00552927503444265,4.79621031218127,0.055,0,1
"JMJD7-PLA2G4B",0.00552927503444265,4.81761183292026,0.055,0,1
"RP11-147L13.13",0.00552927503444265,4.35193293165845,0.055,0,1
"ZBTB45",0.00552927503444265,4.77488290801412,0.055,0,1
"SPATC1L",0.00552927503444265,4.34697883014705,0.055,0,1
"RPS6",0.00564041957939459,-1.58784286142046,0.164,0.331,1
"WSB1",0.005652837290968,-0.46292047402546,0.726,0.835,1
"KDM5D",0.00570398621311714,1.94078309622254,0.151,0.043,1
"SOX8",0.00572965925366047,-2.56912211486031,0.027,0.151,1
"CCS",0.00574828845135889,-1.42107651855473,0.082,0.237,1
"SIRPA",0.00575059447806819,-0.50263977635838,0.479,0.669,1
"ABCA3",0.00575911360867138,1.29631399283392,0.342,0.201,1
"RPLP2",0.0057615710784611,-1.02400064529163,0.288,0.482,1
"RPL7A",0.0057653115746132,-0.978636464142399,0.233,0.439,1
"SPR",0.00580121119471378,2.28072544153949,0.096,0.014,1
"NEK10",0.00580673893568848,-2.50439649194371,0.027,0.151,1
"SEC61A2",0.0058536555566545,-1.34258045764024,0.068,0.223,1
"RPL18",0.00587353444082465,-1.0563430849838,0.274,0.446,1
"THOC3",0.00587581977650683,1.45126407818679,0.178,0.058,1
"RPL14",0.00587625401738154,-0.71233622896674,0.233,0.446,1
"ANXA4",0.00597140755298603,-0.842582506370277,0.096,0.266,1
"OGFRL1",0.00598111425794862,1.32815345890637,0.233,0.094,1
"KTN1",0.00611493730316019,0.508365835612673,0.726,0.619,1
"AP3D1",0.00618136101653993,-0.884797028486643,0.219,0.403,1
"FKBP8",0.00623450613311351,0.685661315987224,0.603,0.453,1
"RPS19",0.00631706409864652,-0.621239865501171,0.247,0.475,1
"RP11-15A1.3",0.00633580495020698,1.96344164116484,0.137,0.036,1
"NRIP1",0.0063878402456294,1.37525255656168,0.301,0.151,1
"CRYBG3",0.00640477092639139,1.84505550730056,0.192,0.072,1
"CCNT2",0.00645772859854517,-0.995092086218765,0.137,0.331,1
"HSPB1",0.0064885238809822,1.49477097852944,0.247,0.101,1
"ATRX",0.00650650651619663,-0.690391838493885,0.425,0.633,1
"AHNAK2",0.00651859368764189,-1.37533036166914,0.11,0.273,1
"EIF3J-AS1",0.00653278564691607,-3.43534022772391,0.014,0.122,1
"PSIP1",0.00668615165699086,1.11917083191853,0.411,0.259,1
"GCNT4",0.00669207445629712,1.52627372568237,0.151,0.043,1
"SLC39A13",0.00671200576899801,-1.81566018492493,0.055,0.194,1
"RPS20",0.00676975162791317,-1.0919391887821,0.219,0.396,1
"LARGE",0.00686884968906482,-1.82008371297977,0.055,0.194,1
"ATP2B3",0.00687301149357372,-1.09919079948308,0.205,0.388,1
"MAN2A2",0.00688596217525212,-1.32910191284238,0.137,0.309,1
"SHARPIN",0.00690864096656484,1.37341135015549,0.164,0.05,1
"VPS35",0.00702838862930182,-0.978012807004546,0.192,0.367,1
"DCUN1D1",0.00708061503811739,-1.78016914085782,0.027,0.151,1
"C11orf80",0.00711640913144915,2.05684822493407,0.11,0.022,1
"MTMR9",0.00717827883087228,-1.13334539600477,0.137,0.302,1
"SNTG1",0.00721036719532119,-1.68444003560254,0.082,0.23,1
"GNE",0.0072328531778321,-4.20827525583102,0,0.094,1
"DNTTIP1",0.0072328531778321,-4.4318940903347,0,0.094,1
"ZNF266",0.0072328531778321,-4.64838671456716,0,0.094,1
"LMO7",0.0072351852173831,0.642774205863833,0.753,0.683,1
"PHYHIP",0.0072947313222457,0.525526846998771,0.781,0.612,1
"SRSF2",0.00731598877111352,-1.13225811013923,0.164,0.345,1
"CDH18",0.00732708815633004,-1.17418277543883,0.082,0.237,1
"SYT12",0.00744025155996288,-0.830740408404306,0.205,0.396,1
"NEUROD2",0.00744283597179622,0.887117981370378,0.466,0.317,1
"MIAT",0.00759190633578379,-0.458021464871451,1,0.978,1
"DHX29",0.00765741786815984,-0.910112684174668,0.247,0.432,1
"C9orf16",0.00767556294568411,0.715659263049463,0.493,0.324,1
"AKAP13",0.00769372894518492,-1.92333356143581,0.055,0.187,1
"FAAH",0.00770204141296845,1.21114757913698,0.288,0.137,1
"WDR5",0.0077073613345431,-1.89930868012576,0.041,0.173,1
"CAND2",0.00777976448685568,-1.08818080336913,0.055,0.201,1
"RPL23A",0.00779011263315657,-1.85082378630096,0.082,0.223,1
"AMZ2",0.00784246845145442,-0.974342270134335,0.082,0.23,1
"LGALS8",0.00794148044256152,-0.651959364954594,0.151,0.345,1
"ZFAND2B",0.00801594379853236,1.22407427127722,0.26,0.122,1
"SLC2A3",0.00808889645737176,-1.71261497813278,0.068,0.209,1
"FAM13C",0.00812913001792615,-1.96685664211108,0.014,0.122,1
"RSRC1",0.00820394773308515,1.00926124335792,0.384,0.23,1
"EPB41L4A-AS1",0.0082471311200025,0.521227982295123,0.014,0.122,1
"CHMP1B",0.00826715955892549,-1.82389981042409,0.068,0.209,1
"TBC1D30",0.00829696765128464,-1.26141080137632,0.123,0.281,1
"CPNE1",0.00839966929330299,-1.22500752395595,0.164,0.324,1
"SMARCAD1",0.00847501681092667,1.47718539460982,0.26,0.129,1
"DNAJA4",0.00848632379248829,-1.16661773530631,0.041,0.173,1
"TFDP2",0.0086719905489951,1.43005060374741,0.37,0.23,1
"ATG7",0.00867989737322853,-2.07247114602263,0.027,0.144,1
"GDI1",0.00871038944357879,-0.487840828514494,0.589,0.849,1
"CLDND2",0.00872987958376109,-1.84851475752253,0.055,0.187,1
"KCNQ1OT1",0.00888060918346717,-0.559847314511137,0.589,0.77,1
"RPL38",0.00889936632000423,-1.0779390615089,0.219,0.388,1
"DDI2",0.00906813677443415,-1.96452203532224,0.041,0.165,1
"SFXN5",0.00910152165134474,-0.699907608299982,0.247,0.432,1
"NEDD4L",0.0091106634053109,-1.06738608473163,0.247,0.417,1
"FKBP9",0.00914136139578238,-3.1129043897459,0.014,0.115,1
"FAM215B",0.00916280420586233,0.980851841564899,0.274,0.129,1
"SRM",0.00916511771511366,0.755736621348325,0.329,0.165,1
"TIMM17A",0.00926409536780771,-2.22660623637726,0.027,0.144,1
"RHOQ",0.00926409536780771,-2.30626480586135,0.027,0.144,1
"MTIF3",0.00931189191999791,-1.55237909099228,0.068,0.209,1
"ZMYM3",0.00936764101027527,0.722632778282972,0.63,0.46,1
"PSMB7",0.00943770072788142,-1.52693111876202,0.055,0.194,1
"HNRNPUL2",0.00949594933644473,-1.23156478740039,0.11,0.266,1
"DNER",0.0095161362053065,0.884436496847615,0.205,0.079,1
"NDUFB8",0.00953380205645925,-0.78392740539845,0.37,0.561,1
"ITGA7",0.00962743834375229,-1.13965272949631,0.164,0.338,1
"PTCD3",0.0097054453035913,-0.946079040737754,0.233,0.41,1
"ODF2",0.00979128685931999,-2.54346168934654,0.041,0.158,1
"PRDX5",0.00989681944736905,-1.09538733311252,0.123,0.288,1
"ACYP1",0.0100365736761018,-1.5272810337011,0.068,0.209,1
"ANKRD16",0.0100491868446704,-4.58459797932612,0,0.086,1
"CA7",0.0100491868446704,-4.34656978786009,0,0.086,1
"KLHL28",0.0101138882621635,-1.72705674428579,0.055,0.187,1
"RIC3",0.0101207134703833,-0.698101421504613,0.274,0.468,1
"MRPL21",0.0102672788026472,-3.07748805507181,0.014,0.115,1
"LMLN",0.0103159296944944,-1.21384991546103,0.123,0.288,1
"C8orf46",0.0103657146761725,-0.571279458272066,0.274,0.482,1
"NUDT12",0.0104163648791551,-2.59838547737916,0.014,0.115,1
"GIT2",0.0104180154581287,-1.41088952645674,0.137,0.295,1
"RPS4X",0.0104217029985699,-1.39724696008811,0.11,0.259,1
"FAM84A",0.0104737464739327,-0.784973092811062,0.37,0.554,1
"MLLT11",0.0104759239752335,-0.795182373982606,0.288,0.46,1
"ZNF660",0.0104939113541601,4.1711442160579,0.068,0.007,1
"JAZF1-AS1",0.0105673740747081,-2.48875069190811,0.014,0.115,1
"SLC8A1",0.0106141419727195,0.359135145915465,0.904,0.842,1
"CSPP1",0.0106329237583013,1.27256676037041,0.315,0.18,1
"LRRC8D",0.0106369246520713,2.26329721607813,0.137,0.043,1
"ENY2",0.0106468050699179,-0.722006636068105,0.192,0.367,1
"SIGLEC10",0.0107441326668252,3.02853182515891,0.068,0.007,1
"RPS13",0.0107812792199704,-1.21134482429087,0.123,0.281,1
"EIF2AK4",0.0108500407620869,1.14763871492706,0.315,0.173,1
"LENG8",0.0109102725412914,-0.779624411170041,0.356,0.532,1
"PTK2B",0.0109537373139878,-0.618435702312766,0.466,0.719,1
"SV2A",0.0109775015105528,-0.543288315591919,0.548,0.763,1
"ISOC1",0.0109996445670116,2.85476516480017,0.068,0.007,1
"HDHD3",0.0109996445670116,2.76729840285186,0.068,0.007,1
"PCDH11Y",0.0109996445670116,2.93263787696896,0.068,0.007,1
"CRYBB2",0.0109996445670116,2.86676522723614,0.068,0.007,1
"ASH2L",0.0110321510181151,-2.01412835703435,0.014,0.115,1
"FALEC",0.0111910641953494,-2.01906211506303,0.014,0.115,1
"MYT1L",0.0111953635827726,0.612897968062382,0.521,0.374,1
"RP11-631N16.4",0.0112605413639634,2.42396876481029,0.068,0.007,1
"SYNGR3",0.0112861167213879,-1.1155012253209,0.164,0.317,1
"UBE2F",0.0113447099557775,-2.35027089841336,0.027,0.137,1
"GPM6B",0.0115218996667085,-0.518663811411319,0.466,0.655,1
"DNAJA3",0.0115378900961676,-1.17768672282246,0.096,0.245,1
"ACTB",0.0115671812936529,0.285561495815583,0.849,0.82,1
"TRAPPC2L",0.0116180925816316,2.06387102271351,0.137,0.043,1
"CTTN",0.0116483492374337,-0.796276948193696,0.37,0.54,1
"DDX18",0.0116523991195171,-0.56178280090865,0.37,0.604,1
"ROGDI",0.0116751117208777,0.647688613886823,0.466,0.295,1
"GABRA1",0.0116815874833041,-0.581390877685475,0.425,0.64,1
"BRD9",0.0117129441734433,0.888843124798646,0.219,0.094,1
"RECK",0.0117378896005447,1.81311224924486,0.151,0.05,1
"PRPF4B",0.0119981630169917,0.840946818525645,0.425,0.302,1
"CDH2",0.0120023587318744,1.43540222314387,0.205,0.086,1
"CHST15",0.012228242623904,1.20061162774017,0.26,0.137,1
"GAPDH",0.0123084486484788,0.488385160322867,0.808,0.719,1
"SAT2",0.0123481493820226,-0.623111854544814,0.479,0.647,1
"FAM171A2",0.0123499852406636,1.18472214079193,0.178,0.065,1
"NOXA1",0.012388705084852,-1.3332901152278,0.151,0.302,1
"CLASRP",0.0126058708944297,1.17783033853296,0.342,0.209,1
"ST8SIA1",0.012626846461182,-0.941820061217472,0.219,0.41,1
"PPP1R12A",0.0127202901646082,-0.886567358507716,0.274,0.446,1
"PTPRU",0.0127497808990938,1.64759984188128,0.151,0.05,1
"EPRS",0.0128328190893903,-1.34977676090667,0.11,0.259,1
"MPV17L",0.0128692946054972,3.50811841910607,0.082,0.014,1
"ZNF17",0.0128692946054972,2.96518215749197,0.082,0.014,1
"FZD6",0.0129257358074772,1.56281575040318,0.151,0.05,1
"GOLGA8A",0.0129996798566455,-0.670863605267913,0.534,0.705,1
"GAS8",0.0130608429864506,-1.00210297640245,0.123,0.288,1
"SNX11",0.0131298177778198,2.97805276433802,0.082,0.014,1
"SEC23IP",0.0134665573218543,1.16859956400821,0.151,0.05,1
"SRSF5",0.0134859248092137,-0.553121470552256,0.534,0.712,1
"MALSU1",0.0135295946323628,-2.72057838524395,0.014,0.108,1
"PNMA3",0.0136050907026273,-0.659939901435564,0.438,0.633,1
"RP11-417L19.2",0.0136648921424083,2.68216724705494,0.082,0.014,1
"DNAJC19",0.0137062046941654,-2.02424131479882,0.055,0.173,1
"HECW2",0.0138932419245711,-1.67815806067539,0.082,0.209,1
"FH",0.0139566203807413,-3.8848982350613,0,0.079,1
"BRCC3",0.0139566203807413,-4.1080892533616,0,0.079,1
"ZCCHC7",0.0139566203807413,-4.28348985887448,0,0.079,1
"SLC30A9",0.0139884020480281,-1.57018358464124,0.055,0.18,1
"ARF5",0.014082403967651,1.95742975357388,0.178,0.072,1
"AGBL4",0.0141400650445388,-1.53211684208158,0.068,0.201,1
"KAT6A",0.0141427774624518,-1.15773450410313,0.055,0.18,1
"TTLL7",0.0141649641727321,0.398352129307216,0.808,0.755,1
"SHC2",0.0141937918662695,-1.27137646717222,0.137,0.288,1
"LARP6",0.014262870060963,2.59353530416929,0.11,0.029,1
"RPS8",0.0142877485474277,-0.901612510145361,0.247,0.417,1
"NDN",0.0144178473027306,2.17610927568791,0.123,0.036,1
"GDAP1",0.0144679934129135,-1.27965194515468,0.178,0.324,1
"MPHOSPH8",0.0144773811737575,0.279029516000527,1,0.885,1
"ZNF169",0.0144976646386363,2.52192415901876,0.11,0.029,1
"MTHFD2L",0.0145036252521536,2.38542040954895,0.082,0.014,1
"PRPF6",0.0148707865222845,1.59447979437481,0.178,0.072,1
"ZHX3",0.0148984823689525,1.53529217508476,0.205,0.094,1
"MMP24-AS1",0.0149460870559581,0.869389815691561,0.288,0.144,1
"MEMO1",0.0149462521047323,-0.599218591904434,0.178,0.353,1
"ACVR1B",0.0149679845517757,0.998848759089129,0.356,0.201,1
"MAS1",0.0150540299232745,2.18912251264744,0.096,0.022,1
"ABCD2",0.0150879907206763,2.16631157259051,0.123,0.036,1
"PICK1",0.0151180717039891,-0.948357661811615,0.178,0.345,1
"ABCC10",0.0151599734108512,-1.06398662333402,0.11,0.259,1
"FADS3",0.0151801119136612,-1.01419288272597,0.137,0.295,1
"CAMKK2",0.0152065689073341,-0.846860693183592,0.247,0.439,1
"PMS2",0.0153173900543658,1.61131143716612,0.123,0.036,1
"HECTD1",0.0153961029077891,-1.23840158741046,0.178,0.324,1
"CRELD1",0.0154664250925111,0.995897315382307,0.466,0.331,1
"NUP50-AS1",0.0155954548916195,2.00988712303514,0.096,0.022,1
"DLGAP3",0.0156923864336044,1.85087836617306,0.082,0.014,1
"TMEM91",0.0157234860084421,1.83753366409287,0.11,0.029,1
"CAST",0.0157739939055715,-1.14116340506955,0.151,0.302,1
"CES4A",0.0158822355630333,-0.689797712842903,0.397,0.576,1
"ST6GALNAC5",0.0159864849443316,-2.32187905564291,0.027,0.129,1
"UQCR11",0.0160007289277787,-0.969178197345695,0.178,0.345,1
"OGFOD3",0.0160026497199507,1.03627717096354,0.082,0.014,1
"GPX1",0.0161487103298003,-1.10632754249458,0.137,0.281,1
"RPL19",0.0162044231597842,-0.667890138435699,0.315,0.482,1
